a_1 a_2 chi_1 chi_2 chirp_mass dec geocent_time lambda_1 lambda_2 luminosity_distance mass_1 mass_2 mass_ratio phase phi_12 phi_jl psi ra theta_jn tilt_1 tilt_2
0.014444890432059765 0.27274641394615173 -0.01444489 -0.2727464 2.3085582 -0.1532119 0.0 0.0 51.51472 247.1185 3.799745 1.895143 0.4987553 0.14543 0.0 0.0 2.114355 1.7178930618609272 0.6067727 3.141592653589793 3.141592653589793
0.6433640718460083 0.4540073871612549 0.6433641 0.4540074 2.3755684 0.6946588 0.0 0.0 145.7676 225.2119 4.797401 1.639998 0.34185135 1.29417 0.0 0.0 4.291367 2.0577906661999847 2.123719 0.0 0.0
0.47619348764419556 0.5191679000854492 -0.4761935 0.5191679 3.0116065 0.1692286 0.0 0.0 0.0 234.6884 4.616108 2.633219 0.57044137 1.57565 0.0 3.141592653589793 2.383298 1.6300098002027923 1.354564 3.141592653589793 0.0
0.1614672988653183 0.1384872943162918 0.1614673 -0.1384873 2.5102773 -0.02771339 0.0 0.0 16.474266 209.4043 3.933008 2.152315 0.54724395 3.538001 0.0 -0.0 2.917489 1.9509354496038256 1.426757 0.0 3.141592653589793
0.5375863909721375 0.43347591161727905 0.5375864 -0.4334759 2.6841168 -0.3523734 0.0 0.0 0.0 138.5172 3.715759 2.575539 0.69313943 3.412774 0.0 -0.0 1.790396 4.796449717588146 2.559967 0.0 3.141592653589793
0.3702313005924225 0.5208687782287598 -0.3702313 -0.5208688 3.1077373 0.1287757 0.0 0.0 0.0 89.33109 4.091614 3.1259 0.7639773 3.467503 0.0 -0.0 4.290735 2.413101143021599 1.745903 3.141592653589793 3.141592653589793
0.5879948735237122 0.6163551807403564 -0.5879949 -0.6163552 2.2236488 0.9256653 0.0 0.0 13.579479 193.5589 2.992753 2.190678 0.7319942 5.518726 0.0 0.0 1.935448 2.0792027074419863 2.38908 3.141592653589793 3.141592653589793
0.6756852865219116 0.10553570091724396 0.6756853 0.1055357 2.6450284 -0.1293455 0.0 0.0 0.0 190.6234 3.707301 2.509018 0.67677754 1.069254 0.0 0.0 4.26908 2.857101665074701 1.889504 0.0 0.0
0.6506543159484863 0.5795441269874573 0.6506543 0.5795441 3.106481 0.001071215 0.0 0.0 0.0 182.3947 3.832831 3.325577 0.8676556 3.039346 0.0 3.141592653589793 3.54053 1.8189643772128008 2.351076 0.0 0.0
0.5992441773414612 0.43918681144714355 0.5992442 0.4391868 2.3607686 -0.5431494 0.0 0.0 5.5320683 209.604 3.164199 2.334821 0.73788685 0.3599034 0.0 0.0 3.260107 0.9796082379396509 1.457537 0.0 0.0
0.3876552879810333 0.11288289725780487 -0.3876553 -0.1128829 2.1472092 -0.7503178 0.0 0.0 53.83254 154.5083 3.277356 1.88453 0.57501537 2.527291 0.0 3.141592653589793 3.60877 0.8811133600027503 1.394679 3.141592653589793 3.141592653589793
0.17434890568256378 0.2927336096763611 -0.1743489 -0.2927336 2.8102412 -0.8759992 0.0 0.0 4.841079 169.9727 4.529205 2.349973 0.5188489 5.297203 0.0 0.0 1.430032 1.5324579119549568 1.101547 3.141592653589793 3.141592653589793
0.7225474715232849 0.6967473030090332 -0.7225475 0.6967473 2.1776428 -0.4255756 0.0 0.0 441.1393 208.1423 4.918378 1.373229 0.27920365 0.6977742 0.0 0.0 2.619506 2.835319431171051 0.8013729 3.141592653589793 0.0
0.4353136122226715 0.2751128077507019 0.4353136 -0.2751128 2.5398488 0.5330447 0.0 0.0 0.0 208.9237 2.933486 2.901658 0.9891501 4.957891 0.0 0.0 6.123024 4.9868691297668235 1.141953 0.0 3.141592653589793
0.49239590764045715 0.14101119339466095 0.4923959 -0.1410112 2.2734118 0.7299979 0.0 0.0 235.31721 229.5395 4.763633 1.522865 0.31968567 6.20032 0.0 0.0 3.779376 5.100014391871632 1.405295 0.0 3.141592653589793
0.5227122902870178 0.0003024718025699258 0.5227123 -0.0003024718 3.006871 -0.3024551 0.0 0.0 0.0 210.1821 4.439662 2.719307 0.6125032 2.943259 0.0 3.141592653589793 5.485578 4.79070981921523 2.274921 0.0 3.141592653589793
0.589346170425415 0.14752450585365295 0.5893462 0.1475245 2.6151357 -0.7352517 0.0 0.0 11.391132 153.8933 4.13581 2.22367 0.5376625 2.318683 0.0 3.141592653589793 6.208006 3.3509324430310983 1.9472 0.0 0.0
0.05189681053161621 0.5542171001434326 -0.05189681 0.5542171 2.7573397 -0.523497 0.0 0.0 0.0 215.4545 3.607911 2.789773 0.7732377 5.619006 0.0 0.0 4.558669 2.0382107647715486 0.6885298 3.141592653589793 0.0
0.5330638289451599 0.6418024897575378 -0.5330638 -0.6418025 2.5579386 0.8779899 0.0 0.0 54.293377 88.88314 4.782977 1.882471 0.39357725 4.876101 0.0 0.0 3.288602 4.52118251340999 0.7975635 3.141592653589793 3.141592653589793
0.5380839109420776 0.4183397889137268 -0.5380839 0.4183398 2.8384151 0.2653329 0.0 0.0 0.0 227.6401 3.904499 2.739742 0.70168847 6.104024 0.0 0.0 3.80953 2.385375446680456 1.701444 3.141592653589793 0.0
0.07531710714101791 0.3991101086139679 0.07531711 0.3991101 2.3470912 1.472779 0.0 0.0 0.0 246.4386 2.946852 2.470516 0.8383577 0.3777793 0.0 0.0 1.070231 3.1072234361313633 1.149713 0.0 0.0
0.18069030344486237 0.45329388976097107 -0.1806903 -0.4532939 2.460889 -0.8871359 0.0 0.0 22.075535 170.3353 3.895791 2.090646 0.53664225 0.2250762 0.0 0.0 4.972232 6.023353238306122 1.797024 3.141592653589793 3.141592653589793
0.6122816801071167 0.4995104968547821 -0.6122817 -0.4995105 2.6581388 0.1253133 0.0 0.0 0.0 156.4362 3.113607 2.994584 0.96177334 0.7916671 0.0 0.0 4.822599 4.587270396030846 2.623715 3.141592653589793 3.141592653589793
0.6876196265220642 0.3574700951576233 0.6876196 0.3574701 2.1241324 -1.172957 0.0 0.0 76.50796 84.46766 3.374672 1.798873 0.5330512 6.136769 0.0 0.0 4.889574 5.1357356868361705 1.118188 0.0 0.0
0.503395676612854 0.44860461354255676 0.5033957 -0.4486046 2.9769511 0.5424927 0.0 0.0 0.0 244.0343 3.780194 3.099529 0.81993914 0.609169 0.0 0.0 2.868552 0.031830916236259554 1.745314 0.0 3.141592653589793
0.355384886264801 0.7195069789886475 -0.3553849 -0.719507 2.37169 0.434603 0.0 0.0 35.116726 244.7367 3.816431 1.985982 0.52037674 1.007975 0.0 0.0 3.913256 2.6914427217675723 2.209647 3.141592653589793 3.141592653589793
0.5054396986961365 0.5264285206794739 0.5054397 -0.5264285 2.6565137 -0.343323 0.0 0.0 14.671803 244.8963 4.384458 2.175568 0.4962 4.500041 0.0 -0.0 2.759423 5.923599250262242 1.273316 0.0 3.141592653589793
0.15832950174808502 0.08112745732069016 -0.1583295 0.08112746 2.4831686 0.1348066 0.0 0.0 0.0 199.4299 2.934194 2.773349 0.94518256 6.214925 0.0 0.0 3.668207 4.327068406415975 2.110653 3.141592653589793 0.0
0.7215021848678589 0.4308969974517822 -0.7215022 -0.430897 2.4954777 -0.1843947 0.0 0.0 24.477615 200.6306 4.063428 2.068001 0.50893015 4.856297 0.0 0.0 2.862028 1.6066744005043176 1.893145 3.141592653589793 3.141592653589793
0.26193371415138245 0.019749080762267113 -0.2619337 -0.01974908 2.3262248 1.100671 0.0 0.0 47.771957 234.4142 3.820564 1.913257 0.5007787 1.496505 0.0 0.0 2.764931 2.934525132758182 2.048221 3.141592653589793 3.141592653589793
0.5891208052635193 0.03482921048998833 -0.5891208 -0.03482921 3.0029526 0.4929184 0.0 0.0 0.0 124.7519 3.659829 3.253484 0.8889716 4.802541 0.0 0.0 1.290899 0.4280436667916163 1.580174 3.141592653589793 3.141592653589793
0.5188853144645691 0.019857510924339294 -0.5188853 0.01985751 2.309574 1.408835 0.0 0.0 0.0 238.088 2.816544 2.500726 0.8878704 3.781974 0.0 -0.0 6.005013 5.826432084545132 2.678868 3.141592653589793 0.0
0.6677411794662476 0.35103049874305725 -0.6677412 0.3510305 2.4434834 1.042617 0.0 0.0 35.725994 130.0988 4.077519 1.981976 0.48607403 2.538339 0.0 3.141592653589793 0.1657742 1.800819565252148 2.487407 3.141592653589793 0.0
0.2574023902416229 0.6346310973167419 0.2574024 0.6346311 2.155127 0.9737203 0.0 0.0 25.455835 150.707 2.996926 2.059307 0.68713975 4.201887 0.0 -0.0 2.881875 2.874605245463073 2.439695 0.0 0.0
0.3239816129207611 0.215985506772995 -0.3239816 -0.2159855 2.6855369 -0.002957706 0.0 0.0 0.0 249.2959 3.826206 2.509242 0.6558042 1.641555 0.0 3.141592653589793 0.7515408 1.8582019809266583 1.2762 3.141592653589793 3.141592653589793
0.4137273132801056 0.0765826627612114 0.4137273 -0.07658266 2.38775 1.179856 0.0 0.0 16.304342 189.3712 3.534489 2.154424 0.60954326 6.057621 0.0 0.0 0.9676188 2.431398785645122 1.953327 0.0 3.141592653589793
0.7074915170669556 0.05147707834839821 -0.7074915 0.05147708 2.8905227 -0.9592246 0.0 0.0 0.0 129.481 4.195704 2.655021 0.6327951 2.96194 0.0 3.141592653589793 4.04418 1.2372438783361375 2.495498 3.141592653589793 0.0
0.0878959521651268 0.6007580757141113 -0.08789595 -0.6007581 2.8915114 -0.296335 0.0 0.0 0.0 248.5855 4.032174 2.755809 0.6834549 2.955318 0.0 3.141592653589793 0.413742 1.7682579459954084 1.586488 3.141592653589793 3.141592653589793
0.3533304035663605 0.11303579807281494 0.3533304 0.1130358 2.7061484 -1.089575 0.0 0.0 0.0 174.3615 3.627139 2.676392 0.73787963 1.128359 0.0 0.0 1.747383 2.7491688582824807 2.992675 0.0 0.0
0.1382673978805542 0.5656164884567261 0.1382674 0.5656165 2.200762 -0.9636394 0.0 0.0 14.215542 224.7689 2.942264 2.181781 0.7415314 3.067939 0.0 3.141592653589793 2.052209 1.519882638925317 1.364468 0.0 0.0
0.37050661444664 0.4700500965118408 -0.3705066 -0.4700501 2.2297976 -1.057452 0.0 0.0 0.0 240.7223 2.643063 2.482678 0.9393185 4.115333 0.0 -0.0 5.405991 5.114501040731312 2.066452 3.141592653589793 3.141592653589793
0.4850006103515625 0.13011249899864197 -0.4850006 -0.1301125 2.7184677 0.4518736 0.0 0.0 0.0 225.7105 3.494132 2.797641 0.80066836 3.39777 0.0 -0.0 4.940063 1.7332701349234938 1.05171 3.141592653589793 3.141592653589793
0.540978193283081 0.5001009702682495 0.5409782 -0.500101 3.1457283 1.172711 0.0 0.0 0.0 229.776 4.275715 3.070544 0.71813583 1.715998 0.0 3.141592653589793 5.037395 0.6473777692165257 1.199763 0.0 3.141592653589793
0.05433686822652817 0.5701044201850891 -0.05433687 -0.5701044 2.8127537 1.097848 0.0 0.0 0.0 175.5923 3.471603 3.01014 0.86707497 1.02799 0.0 0.0 1.091515 1.3232877874263593 1.429862 3.141592653589793 3.141592653589793
0.7117506861686707 0.266605406999588 0.7117507 -0.2666054 3.098864 0.04183392 0.0 0.0 0.0 179.1647 4.616408 2.779967 0.6021927 0.3691238 0.0 0.0 4.046584 1.6316846009442614 0.6835325 0.0 3.141592653589793
0.4790616035461426 0.02163795940577984 0.4790616 0.02163796 2.9419732 0.4188162 0.0 0.0 0.0 203.8493 4.111238 2.798404 0.6806719 2.837202 0.0 3.141592653589793 4.867197 4.845028361258784 0.4193775 0.0 0.0
0.7176696062088013 0.14269930124282837 -0.7176696 0.1426993 2.86177 0.350094 0.0 0.0 4.187249 114.4954 4.676644 2.364083 0.5055085 5.345688 0.0 0.0 2.777318 2.878515608915457 0.8310637 3.141592653589793 0.0
0.40326520800590515 0.18734270334243774 -0.4032652 0.1873427 3.0988448 -0.1108268 0.0 0.0 0.0 236.099 4.187447 3.041398 0.7263132 1.391411 0.0 0.0 2.160939 6.257642490931659 1.458303 3.141592653589793 0.0
0.5436822175979614 0.5351356267929077 -0.5436822 0.5351356 3.145261 -0.09845359 0.0 0.0 0.0 214.6805 4.416406 2.978543 0.6744269 3.494207 0.0 -0.0 2.113469 5.831320878075765 0.7502681 3.141592653589793 0.0
0.39755409955978394 0.30891281366348267 0.3975541 -0.3089128 2.6063497 0.8403538 0.0 0.0 0.0 226.7535 3.124108 2.870168 0.91871595 6.086979 0.0 0.0 6.121145 5.9748052919033015 1.766178 0.0 3.141592653589793
0.3662002980709076 0.11536400020122528 0.3662003 -0.115364 2.3034916 0.4589448 0.0 0.0 12.259835 194.9461 3.189154 2.210109 0.69300795 4.473498 0.0 -0.0 3.695406 3.70982786957871 1.247028 0.0 3.141592653589793
0.4323500096797943 0.7000436186790466 0.43235 -0.7000436 2.3614504 -0.8929132 0.0 0.0 9.326305 90.19378 3.280315 2.258709 0.68856466 4.272195 0.0 -0.0 0.4952398 6.227586102673065 2.89508 0.0 3.141592653589793
0.42322081327438354 0.23977990448474884 -0.4232208 0.2397799 2.8085754 -0.7822102 0.0 0.0 0.0 211.3056 3.296394 3.157803 0.9579568 5.481878 0.0 0.0 3.176881 0.5102133549862486 2.307927 3.141592653589793 0.0
0.38341379165649414 0.5560368895530701 0.3834138 -0.5560369 2.1143878 0.07082099 0.0 0.0 36.703403 150.4846 3.012319 1.975674 0.6558648 0.06719512 0.0 0.0 5.326827 0.8574673384627971 0.8454649 0.0 3.141592653589793
0.20153580605983734 0.334844708442688 0.2015358 0.3348447 2.3853006 -0.9138236 0.0 0.0 0.0 212.1005 2.971924 2.529439 0.8511116 3.1783 0.0 -0.0 4.969415 3.2136749674984983 0.8776459 0.0 0.0
0.3501640856266022 0.48528480529785156 -0.3501641 0.4852848 2.4638493 0.04379194 0.0 0.0 0.0 212.7684 2.970523 2.697793 0.90818787 2.878717 0.0 3.141592653589793 3.924177 2.1891707470069903 2.022068 3.141592653589793 0.0
0.02467041090130806 0.48494890332221985 0.02467041 0.4849489 2.5422912 -0.4338787 0.0 0.0 6.2132807 235.4819 3.716522 2.32008 0.6242611 0.2936306 0.0 0.0 0.3931068 0.8461081276382032 2.066211 0.0 0.0
0.7461667060852051 0.7498757243156433 -0.7461667 0.7498757 2.8888655 0.2563466 0.0 0.0 0.0 229.188 3.698118 2.98457 0.80705106 5.942434 0.0 0.0 1.796422 0.7619768075146425 1.465016 3.141592653589793 0.0
0.4059683084487915 0.2216119021177292 -0.4059683 0.2216119 2.5140593 0.5526053 0.0 0.0 9.702164 178.5187 3.751328 2.252018 0.6003255 4.846219 0.0 0.0 5.661593 3.346427480065593 1.924858 3.141592653589793 0.0
0.6804398894309998 0.019900880753993988 0.6804399 -0.01990088 2.2368698 -0.8083786 0.0 0.0 0.0 175.5294 2.623249 2.517045 0.9595143 4.557436 0.0 -0.0 5.833419 5.040713429335717 0.9259504 0.0 3.141592653589793
0.1255664974451065 0.3962050974369049 0.1255665 0.3962051 2.3692904 -0.4168421 0.0 0.0 0.0 207.5664 2.807886 2.638476 0.93966633 5.074004 0.0 0.0 3.99438 2.4313262291889117 1.886452 0.0 0.0
0.28171271085739136 0.4835937023162842 -0.2817127 -0.4835937 2.7280493 -0.157804 0.0 0.0 4.2780194 196.5948 4.227262 2.362166 0.55879337 5.951907 0.0 0.0 1.454074 1.7483487945628298 0.4989026 3.141592653589793 3.141592653589793
0.4302838146686554 0.40921491384506226 -0.4302838 0.4092149 2.730122 -0.2335937 0.0 0.0 21.72722 193.8512 4.861233 2.094094 0.43077424 3.316614 0.0 -0.0 1.877208 1.5820561654308989 1.242763 3.141592653589793 0.0
0.280779093503952 0.5619820952415466 0.2807791 0.5619821 2.732043 0.4378127 0.0 0.0 0.0 131.3361 3.992717 2.493929 0.6246195 4.481572 0.0 -0.0 5.690577 1.9542561809703187 1.265797 0.0 0.0
0.25748321413993835 0.7094256281852722 0.2574832 -0.7094256 2.9556503 -0.7187403 0.0 0.0 0.0 243.6983 4.465925 2.617761 0.58616316 4.067321 0.0 -0.0 5.719681 2.6441761805672144 1.71672 0.0 3.141592653589793
0.7140607237815857 0.20865529775619507 0.7140607 -0.2086553 2.2005236 0.05873349 0.0 0.0 133.16719 239.2173 3.989306 1.662274 0.4166825 3.599552 0.0 -0.0 1.52942 1.5521041966767228 1.356073 0.0 3.141592653589793
0.32318198680877686 0.46572768688201904 0.323182 -0.4657277 2.3970275 0.2975871 0.0 0.0 17.402802 233.3813 3.588005 2.141066 0.59672886 2.334631 0.0 3.141592653589793 1.245492 5.448092054493813 2.348067 0.0 3.141592653589793
0.47336989641189575 0.05937262997031212 -0.4733699 0.05937263 3.0098422 1.094232 0.0 0.0 0.0 138.5506 4.615507 2.630601 0.56994843 2.227974 0.0 3.141592653589793 5.460263 4.7671951852153 3.0154 3.141592653589793 0.0
0.15602539479732513 0.6834895014762878 -0.1560254 0.6834895 2.1515148 0.04541217 0.0 0.0 139.42682 236.2929 3.829149 1.650952 0.43115374 3.599051 0.0 -0.0 3.679816 3.247437139323651 2.298419 3.141592653589793 0.0
0.17398080229759216 0.1413232982158661 -0.1739808 0.1413233 3.0069351 -0.4553832 0.0 0.0 0.0 249.7211 4.291234 2.805255 0.6537175 0.9752466 0.0 0.0 5.545845 0.8011831728708643 1.852556 3.141592653589793 0.0
0.2541877031326294 0.26339221000671387 0.2541877 -0.2633922 3.1599233 0.01774941 0.0 0.0 0.0 147.5107 4.507524 2.94921 0.654286 4.190667 0.0 -0.0 5.887239 0.8841243918923141 1.806985 0.0 3.141592653589793
0.33700698614120483 0.0620686300098896 0.337007 -0.06206863 2.2053437 0.7131194 0.0 0.0 99.73368 118.7246 3.815863 1.733611 0.45431688 3.64184 0.0 -0.0 0.1111573 1.2383796594567542 1.171686 0.0 3.141592653589793
0.7047039866447449 0.06967414915561676 -0.704704 0.06967415 2.6631677 -0.301411 0.0 0.0 24.139519 234.6928 4.666199 2.071074 0.44384605 4.237 0.0 -0.0 5.863345 1.2531572148970653 1.946046 3.141592653589793 0.0
0.6320018172264099 0.19644039869308472 -0.6320018 0.1964404 3.0121193 0.8945557 0.0 0.0 0.0 182.4495 4.581699 2.651817 0.57878464 4.23904 0.0 -0.0 1.453433 1.0096673395844036 1.978584 3.141592653589793 0.0
0.6569476127624512 0.36931198835372925 -0.6569476 0.369312 2.9632804 0.03071386 0.0 0.0 0.0 244.4162 3.779913 3.071907 0.8126925 1.714628 0.0 3.141592653589793 5.71806 4.845519180589676 1.595036 3.141592653589793 0.0
0.6179553866386414 0.5026332139968872 0.6179554 -0.5026332 2.2369988 0.271023 0.0 0.0 67.38444 73.38614 3.696763 1.829971 0.49501982 3.292232 0.0 -0.0 1.163937 4.111813009110833 2.602442 0.0 3.141592653589793
0.29843080043792725 0.017130179330706596 -0.2984308 -0.01713018 2.410888 0.5887288 0.0 0.0 40.67396 218.8609 4.032622 1.951529 0.48393553 1.517717 0.0 0.0 1.507363 3.280272957859765 0.04491238 3.141592653589793 3.141592653589793
0.6178932785987854 0.11881300061941147 0.6178933 -0.118813 2.5928519 0.424522 0.0 0.0 0.0 239.3088 3.653238 2.447649 0.6699944 3.990151 0.0 -0.0 1.396194 5.7508533932759605 1.527362 0.0 3.141592653589793
0.3039858043193817 0.375395804643631 -0.3039858 0.3753958 2.7878106 1.125125 0.0 0.0 3.259431 228.7431 4.385109 2.381902 0.54317963 2.130008 0.0 3.141592653589793 4.993238 4.875323662728974 1.421565 3.141592653589793 0.0
0.5155311822891235 0.5326042771339417 0.5155312 0.5326043 2.3521736 0.1022978 0.0 0.0 65.00255 181.2111 4.096398 1.838756 0.44887143 0.3282062 0.0 0.0 3.744134 4.607908225143532 1.633229 0.0 0.0
0.40707460045814514 0.49095749855041504 -0.4070746 -0.4909575 2.1470234 -0.5355318 0.0 0.0 257.50488 199.5482 4.269792 1.501072 0.35155624 3.083076 0.0 3.141592653589793 5.74333 2.9795437765667074 1.487913 3.141592653589793 3.141592653589793
0.7369202971458435 0.6770681142807007 0.7369203 -0.6770681 2.9574156 0.2517516 0.0 0.0 0.0 207.0762 3.75361 3.080591 0.8207009 1.464349 0.0 0.0 4.184178 1.7906843809421034 0.5577506 0.0 3.141592653589793
0.21163369715213776 0.6580690145492554 -0.2116337 0.658069 2.1345246 0.1294984 0.0 0.0 226.83249 176.7939 4.113387 1.531773 0.37238726 5.778954 0.0 0.0 0.5193904 1.2563450933182239 2.158179 3.141592653589793 0.0
0.17862200736999512 0.19105200469493866 -0.178622 -0.191052 2.9754772 0.2907644 0.0 0.0 0.0 147.6897 3.589094 3.25646 0.9073209 1.66439 0.0 3.141592653589793 1.811212 1.4066931783697427 1.347713 3.141592653589793 3.141592653589793
0.6106613278388977 0.5194557905197144 -0.6106613 0.5194558 2.721482 0.6424081 0.0 0.0 9.9771 240.7262 4.449603 2.247211 0.5050363 5.595311 0.0 0.0 3.214685 0.5780509221319434 0.9347727 3.141592653589793 0.0
0.6828622817993164 0.6800531148910522 0.6828623 0.6800531 2.8961387 0.09576132 0.0 0.0 0.0 232.5947 3.749217 2.960191 0.7895491 0.9732687 0.0 0.0 5.607556 4.022044563748487 2.435413 0.0 0.0
0.3177804946899414 0.012748000212013721 -0.3177805 0.012748 3.0364513 -0.3100953 0.0 0.0 0.0 246.5562 3.942271 3.09504 0.7850906 0.8159807 0.0 0.0 0.817584 4.020395709153227 3.025492 3.141592653589793 0.0
0.3487485945224762 0.18679040670394897 -0.3487486 -0.1867904 2.5834694 1.016135 0.0 0.0 31.418999 207.8572 4.519721 2.011699 0.4450936 5.537 0.0 0.0 6.023777 4.609277745718565 1.871959 3.141592653589793 3.141592653589793
0.43581831455230713 0.5338981747627258 0.4358183 -0.5338982 2.5384982 0.05061379 0.0 0.0 14.334056 97.08208 3.969756 2.180154 0.549191 2.812246 0.0 3.141592653589793 2.936751 2.3175433953244564 1.609227 0.0 3.141592653589793
0.5430179834365845 0.4883089065551758 0.543018 0.4883089 2.6031082 0.4370089 0.0 0.0 16.966436 183.6694 4.26324 2.146295 0.5034422 1.963764 0.0 3.141592653589793 0.03568985 2.208346172332959 1.318801 0.0 0.0
0.015486760064959526 0.099427729845047 0.01548676 0.09942773 2.9485986 0.9417068 0.0 0.0 0.0 192.9897 4.197967 2.756868 0.656715 3.489819 0.0 -0.0 2.097944 1.608183419632688 2.279091 0.0 0.0
0.530407190322876 0.26324158906936646 0.5304072 -0.2632416 2.7185612 -0.7719824 0.0 0.0 6.61286 185.9999 4.299353 2.311624 0.5376679 0.03473539 0.0 0.0 1.092287 2.6585394950477266 0.4483203 0.0 3.141592653589793
0.19189490377902985 0.685710072517395 0.1918949 -0.6857101 2.98996 0.4558016 0.0 0.0 0.0 154.0168 4.534161 2.639527 0.58214235 0.4381258 0.0 0.0 4.415253 0.8798549789348158 2.445847 0.0 3.141592653589793
0.06336738169193268 0.3992263078689575 -0.06336738 0.3992263 2.1898725 0.08337653 0.0 0.0 11.1171465 147.9901 2.848556 2.228087 0.7821812 4.24777 0.0 -0.0 1.69436 1.8598569545963173 2.124205 3.141592653589793 0.0
0.23508310317993164 0.0033972400706261396 -0.2350831 0.00339724 2.4733696 0.3241454 0.0 0.0 0.0 127.7561 2.988743 2.702227 0.904135 2.721357 0.0 3.141592653589793 6.086286 3.6804275576530117 0.2727865 3.141592653589793 0.0
0.20444589853286743 0.5962914228439331 0.2044459 -0.5962914 2.1784968 -0.497593 0.0 0.0 3.7939336 229.1123 2.641403 2.372149 0.898064 4.533818 0.0 -0.0 2.67521 1.0895011823444634 1.005156 0.0 3.141592653589793
0.6892989277839661 0.10194709897041321 0.6892989 -0.1019471 2.1195393 -0.2861188 0.0 0.0 73.94119 144.3937 3.34161 1.807244 0.5408303 4.08789 0.0 -0.0 3.385334 1.0745108364930616 1.621181 0.0 3.141592653589793
0.21067839860916138 0.6463984847068787 -0.2106784 0.6463985 2.9119241 -0.6551762 0.0 0.0 0.0 239.8392 3.877029 2.898049 0.74749225 2.378646 0.0 3.141592653589793 5.054818 2.310182246495458 1.439531 3.141592653589793 0.0
0.1759496033191681 0.3179137110710144 -0.1759496 -0.3179137 2.9038987 1.113073 0.0 0.0 0.0 197.1312 3.719553 2.998409 0.8061208 0.5336366 0.0 0.0 1.001271 5.59622378879677 1.377074 3.141592653589793 3.141592653589793
0.16309240460395813 0.5939862132072449 -0.1630924 -0.5939862 2.5779073 -0.5607394 0.0 0.0 54.628933 218.151 4.869815 1.880982 0.3862533 4.972303 0.0 0.0 2.394873 3.437812908140323 1.532288 3.141592653589793 3.141592653589793
0.6741970777511597 0.09996756911277771 -0.6741971 -0.09996757 2.1821382 -0.8026264 0.0 0.0 68.21818 198.3404 3.512046 1.826966 0.5201999 1.022603 0.0 0.0 1.935297 1.3239383631293435 2.582262 3.141592653589793 3.141592653589793
0.19510670006275177 0.4304305911064148 0.1951067 0.4304306 2.6340423 1.375293 0.0 0.0 25.044973 191.5366 4.577385 2.062924 0.4506774 4.43209 0.0 -0.0 1.487349 3.9912747128643886 2.010255 0.0 0.0
0.48808878660202026 0.004324323032051325 0.4880888 0.004324323 2.425365 0.1745354 0.0 0.0 0.0 242.2147 2.938708 2.642739 0.89928603 6.005911 0.0 0.0 5.736118 5.949917955624834 0.9488797 0.0 0.0
0.3559581935405731 0.11062829941511154 -0.3559582 -0.1106283 2.838245 -1.077806 0.0 0.0 0.0 202.2148 3.661621 2.910583 0.7948892 0.2733508 0.0 0.0 2.796728 2.2728487525595824 1.816234 3.141592653589793 3.141592653589793
0.36859890818595886 0.3311533033847809 0.3685989 0.3311533 2.4757183 -1.235541 0.0 0.0 9.737271 233.7864 3.63319 2.2514 0.6196758 1.235292 0.0 0.0 1.69723 2.8191490307648905 2.899982 0.0 0.0
0.03928573057055473 0.7229536175727844 -0.03928573 -0.7229536 2.35695 1.14177 0.0 0.0 16.839588 178.222 3.451041 2.147834 0.6223728 0.1271532 0.0 0.0 0.2232018 4.227051580397017 2.426773 3.141592653589793 3.141592653589793
0.40122130513191223 0.6587653160095215 0.4012213 -0.6587653 2.9890883 0.0999978 0.0 0.0 0.0 113.9463 4.60183 2.603234 0.5656954 1.051504 0.0 0.0 4.068945 5.8744695828888425 1.707527 0.0 3.141592653589793
0.4307110011577606 0.4817414879798889 -0.430711 -0.4817415 2.4552581 -0.8125491 0.0 0.0 0.0 174.946 2.973787 2.676317 0.8999693 0.129156 0.0 0.0 3.366831 1.9484048191074521 1.55682 3.141592653589793 3.141592653589793
0.7102047801017761 0.14423009753227234 0.7102048 0.1442301 2.3839166 1.085963 0.0 0.0 129.7677 227.0884 4.734163 1.668651 0.35247013 4.965996 0.0 0.0 5.283219 0.5515763023572049 0.4650156 0.0 0.0
0.5439643263816833 0.08402424305677414 -0.5439643 0.08402424 2.3587353 0.7701342 0.0 0.0 29.104202 145.2369 3.68168 2.029176 0.5511549 1.075163 0.0 0.0 4.355341 5.2982362128236105 1.558812 3.141592653589793 0.0
0.7430363297462463 0.301827996969223 -0.7430363 -0.301828 2.403767 -0.1337391 0.0 0.0 130.62343 239.2756 4.827562 1.66703 0.3453151 1.359585 0.0 0.0 3.20313 5.856666972433878 2.113766 3.141592653589793 3.141592653589793
0.028174979612231255 0.16415910422801971 -0.02817498 -0.1641591 2.1913717 -0.4515839 0.0 0.0 0.0 213.0358 2.639003 2.402128 0.9102407 6.252068 0.0 0.0 4.41216 5.779881028516172 1.928227 3.141592653589793 3.141592653589793
0.5824548006057739 0.3981654942035675 -0.5824548 -0.3981655 2.670133 -0.06076606 0.0 0.0 0.0 209.1617 3.470928 2.718476 0.783213 5.321783 0.0 0.0 3.939555 1.9845922655944719 2.072812 3.141592653589793 3.141592653589793
0.3460448980331421 0.3552097976207733 0.3460449 0.3552098 2.3079948 0.2771133 0.0 0.0 27.512602 197.069 3.491588 2.041901 0.58480585 0.3525268 0.0 0.0 3.733671 0.3880096076604218 0.3555993 0.0 0.0
