H_eff5 H_eff8 a_1 a_2 chi_1 chi_2 chirp_mass dec geocent_time lambda_1 lambda_2 luminosity_distance mass_1 mass_2 mass_ratio phase phi_12 phi_jl psi ra theta_jn tilt_1 tilt_2
0.0 0.0 0.5703591108322144 0.2348242998123169 -0.5703591 -0.2348243 3.6226306 -0.9682594 0.0 0.0 0.0 147.3115 4.932493 3.530298 0.7157228 0.9300128 0.0 0.0 2.015975 5.2681938216739255 0.5933672 3.141592653589793 3.141592653589793
0.0 0.0 0.7150539755821228 0.08727256208658218 0.715054 -0.08727256 3.6629155 0.2826296 0.0 0.0 0.0 124.2044 4.976395 3.576909 0.71877515 2.559341 0.0 3.141592653589793 5.369751 0.3369237032974439 0.9407051 0.0 3.141592653589793
0.0 0.0 0.6820669770240784 0.5108668208122253 -0.682067 -0.5108668 3.4644623 0.056105 0.0 0.0 0.0 201.9045 4.266942 3.715206 0.8706952 2.134815 0.0 3.141592653589793 4.443182 2.8478685170740974 1.571604 3.141592653589793 3.141592653589793
0.0 0.0 0.34600821137428284 0.4616439938545227 0.3460082 0.461644 3.4831963 -0.6702863 0.0 0.0 0.0 202.2254 4.421443 3.627874 0.8205181 5.116549 0.0 0.0 0.884863 0.46325773634534073 2.190046 0.0 0.0
0.0 0.0 0.7089976072311401 0.45804670453071594 -0.7089976 0.4580467 3.5682342 0.5556459 0.0 0.0 0.0 231.9003 4.802405 3.515321 0.7319918 5.723456 0.0 0.0 4.749926 4.468320941745482 1.485066 3.141592653589793 0.0
0.0 0.0 0.3587956130504608 0.6305025815963745 -0.3587956 0.6305026 4.046724 0.6061726 0.0 0.0 0.0 219.0235 4.732479 4.566234 0.96487147 1.994285 0.0 3.141592653589793 5.730029 0.6205247586411957 1.278716 3.141592653589793 0.0
0.0 0.0 0.4324856102466583 0.2860735058784485 0.4324856 0.2860735 3.7539067 0.09834398 0.0 0.0 0.0 131.8416 4.992997 3.739604 0.7489698 2.618437 0.0 3.141592653589793 5.421315 1.853661568945327 2.307905 0.0 0.0
0.0 0.0 0.08231416344642639 0.6116924285888672 -0.08231416 -0.6116924 3.2610698 -0.1366078 0.0 0.0 0.0 198.9738 4.21111 3.341149 0.7934129 5.480237 0.0 0.0 2.819569 4.325692997656816 0.5486737 3.141592653589793 3.141592653589793
0.0 0.0 0.052318550646305084 0.36366990208625793 -0.05231855 -0.3636699 3.610496 1.069716 0.0 0.0 0.0 198.0502 4.456216 3.863855 0.86707085 2.364363 0.0 3.141592653589793 1.489115 5.002949227077707 1.105643 3.141592653589793 3.141592653589793
0.0 0.0 0.572012722492218 0.307725191116333 0.5720127 -0.3077252 4.202425 -1.302421 0.0 0.0 0.0 166.0959 4.947132 4.71097 0.9522628 2.130153 0.0 3.141592653589793 3.107595 0.007252765860918942 1.148696 0.0 3.141592653589793
0.0 0.0 0.4446049928665161 0.5879225730895996 0.444605 0.5879226 3.345506 -0.8871654 0.0 0.0 0.0 171.592 4.203557 3.518877 0.8371189 4.699806 0.0 -0.0 0.05447487 4.249145130183834 0.7899517 0.0 0.0
0.0 0.0 0.671410083770752 0.3871704041957855 -0.6714101 0.3871704 3.8678262 0.3407494 0.0 0.0 0.0 122.9446 4.6522 4.244921 0.91245455 1.69232 0.0 3.141592653589793 0.6625991 5.472112209369598 0.4294204 3.141592653589793 0.0
0.0 0.0 0.23061420023441315 0.4931657016277313 -0.2306142 -0.4931657 3.5771415 0.7184212 0.0 0.0 0.0 179.5112 4.909806 3.459922 0.7046963 1.412063 0.0 0.0 5.80949 5.456012715375337 1.868027 3.141592653589793 3.141592653589793
0.0 0.0 0.17573590576648712 0.21008500456809998 0.1757359 -0.210085 4.1779475 -0.8516461 0.0 0.0 0.0 158.2362 4.975969 4.629915 0.930455 2.649906 0.0 3.141592653589793 5.769131 6.1117805738112025 1.562773 0.0 3.141592653589793
0.0 0.0 0.5943089127540588 0.468504399061203 0.5943089 0.4685044 3.5237186 1.198071 0.0 0.0 0.0 175.4162 4.830809 3.411983 0.7062964 4.658817 0.0 -0.0 4.275791 2.769078774157258 0.8496353 0.0 0.0
0.0 0.0 0.12195420265197754 0.6624730229377747 0.1219542 -0.662473 3.6331775 -1.091329 0.0 0.0 0.0 143.3454 4.716429 3.703715 0.78527945 4.496706 0.0 -0.0 1.314793 5.701682317432294 2.385318 0.0 3.141592653589793
0.0 0.0 0.03513418883085251 0.13633869588375092 0.03513419 0.1363387 3.9228754 -0.7849303 0.0 0.0 0.0 172.6073 4.612317 4.403 0.9546178 1.083854 0.0 0.0 1.657971 0.21053452400005312 0.7559901 0.0 0.0
0.0 0.0 0.005800186190754175 0.2340535968542099 -0.005800186 -0.2340536 3.4752371 0.1077023 0.0 0.0 0.0 233.2029 4.276533 3.72988 0.8721738 5.898453 0.0 0.0 1.711744 5.509465675085828 0.8556311 3.141592653589793 3.141592653589793
0.0 0.0 0.7385265231132507 0.49119189381599426 0.7385265 0.4911919 3.1781871 -0.7656911 0.0 0.0 0.0 166.6876 4.057364 3.292106 0.81139034 5.700869 0.0 0.0 0.2778775 4.279881137144564 0.2597568 0.0 0.0
0.0 0.0 0.08167848736047745 0.37252581119537354 0.08167849 -0.3725258 3.6269536 1.217234 0.0 0.0 0.0 200.8342 4.274853 4.06099 0.94997174 6.114538 0.0 0.0 1.289426 0.2684874012214493 2.206628 0.0 3.141592653589793
0.0 0.0 0.7352362275123596 0.020029699429869652 -0.7352362 -0.0200297 3.9395854 -0.2173319 0.0 0.0 0.0 244.9918 4.955065 4.13966 0.8354401 3.108806 0.0 3.141592653589793 5.729137 1.3200233830014838 1.643592 3.141592653589793 3.141592653589793
0.0 0.0 0.7075852155685425 0.610442578792572 0.7075852 0.6104426 3.249292 1.220592 0.0 0.0 0.0 171.8922 4.46419 3.139943 0.7033623 5.646273 0.0 0.0 4.878554 4.490652389298354 1.85395 0.0 0.0
0.0 0.0 0.1388022005558014 0.4840969145298004 -0.1388022 0.4840969 3.2124784 1.425575 0.0 0.0 0.0 122.9921 3.690403 3.689934 0.9998729 5.07721 0.0 0.0 1.376534 0.3627500272872055 1.444261 3.141592653589793 0.0
0.0 0.0 0.4995031952857971 0.2874431014060974 0.4995032 -0.2874431 3.7964253 1.120851 0.0 0.0 0.0 242.1245 4.689819 4.059362 0.865569 1.150287 0.0 0.0 5.217705 3.9553081248326123 1.554791 0.0 3.141592653589793
0.0 0.0 0.1914214938879013 0.1889909952878952 0.1914215 -0.188991 3.9624138 0.663392 0.0 0.0 0.0 170.9237 4.723174 4.387485 0.92892724 0.4567859 0.0 0.0 5.412951 3.2065320194254525 2.930285 0.0 3.141592653589793
0.0 0.0 0.567912220954895 0.4798746109008789 0.5679122 0.4798746 3.8667555 -1.384479 0.0 0.0 0.0 246.0001 4.601814 4.288293 0.93187016 1.515322 0.0 0.0 1.427125 5.5482961296387145 2.394794 0.0 0.0
0.0 0.0 0.26695749163627625 0.08952244371175766 0.2669575 -0.08952244 3.4221258 0.3825049 0.0 0.0 0.0 154.3719 4.98451 3.133425 0.6286325 3.952633 0.0 -0.0 5.328646 4.254465912863765 0.4731292 0.0 3.141592653589793
0.0 0.0 0.731846272945404 0.11642610281705856 0.7318463 -0.1164261 3.3304656 0.3043621 0.0 0.0 0.0 130.367 4.13627 3.542693 0.8564946 0.1987323 0.0 0.0 6.071566 1.6808546530977253 1.048157 0.0 3.141592653589793
0.0 0.0 0.39010539650917053 0.5980147123336792 0.3901054 -0.5980147 3.4602752 0.01177636 0.0 0.0 0.0 109.4847 4.929471 3.233448 0.6559422 0.6698032 0.0 0.0 1.124218 5.026809435150739 1.77027 0.0 3.141592653589793
0.0 0.0 0.4606730043888092 0.20454980432987213 0.460673 0.2045498 4.1926484 0.1752792 0.0 0.0 0.0 216.0504 4.927696 4.707499 0.9553144 1.242557 0.0 0.0 3.391334 5.539337830169046 2.783089 0.0 0.0
0.0 0.0 0.349236398935318 0.7054429054260254 0.3492364 0.7054429 3.3463943 -0.8037397 0.0 0.0 0.0 71.05543 4.858078 3.07337 0.6326308 3.100985 0.0 3.141592653589793 2.170562 6.063148950650742 0.7157025 0.0 0.0
0.0 0.0 0.2860059142112732 0.12144359946250916 -0.2860059 -0.1214436 3.7523704 -0.9809156 0.0 0.0 0.0 247.2297 4.443208 4.182214 0.9412599 2.958333 0.0 3.141592653589793 5.764215 3.522442197113442 2.136353 3.141592653589793 3.141592653589793
0.0 0.0 0.18713200092315674 0.18086430430412292 -0.187132 -0.1808643 4.0320024 -0.8258411 0.0 0.0 0.0 133.4077 4.735168 4.530649 0.95680857 1.168924 0.0 0.0 2.166825 4.5709426046733554 2.209007 3.141592653589793 3.141592653589793
0.0 0.0 0.2687534987926483 0.16184140741825104 0.2687535 0.1618414 3.513863 0.495114 0.0 0.0 0.0 161.1224 4.914965 3.339522 0.6794599 2.784149 0.0 3.141592653589793 0.002137098 4.8171434447058985 0.6952807 0.0 0.0
0.0 0.0 0.5902941226959229 0.49849608540534973 0.5902941 0.4984961 3.6879272 -0.8629126 0.0 0.0 0.0 204.0835 4.947479 3.644302 0.7365978 3.443629 0.0 -0.0 4.793723 4.881667493092273 0.27084 0.0 0.0
0.0 0.0 0.04983077943325043 0.5217545032501221 -0.04983078 0.5217545 3.7838361 0.5549058 0.0 0.0 0.0 240.1281 4.649583 4.06679 0.874657 3.561507 0.0 -0.0 1.023632 0.3894399243252309 1.009327 3.141592653589793 0.0
0.0 0.0 0.009655658155679703 0.37375009059906006 -0.009655658 0.3737501 3.4775724 0.8396161 0.0 0.0 0.0 203.8122 4.949587 3.252346 0.6570944 0.5662688 0.0 0.0 1.311015 0.7325790790744549 0.9865065 3.141592653589793 0.0
0.0 0.0 0.7393385767936707 0.6199048161506653 -0.7393386 -0.6199048 3.9671562 -0.5199513 0.0 0.0 0.0 153.8008 4.989494 4.168831 0.8355218 2.643956 0.0 3.141592653589793 3.977757 1.1827279313006542 1.594435 3.141592653589793 3.141592653589793
0.0 0.0 0.29118019342422485 0.35071301460266113 -0.2911802 -0.350713 3.2452788 -0.2692839 0.0 0.0 0.0 167.4657 3.802655 3.654797 0.9611172 3.70642 0.0 -0.0 0.6143522 1.4307348285224393 1.181094 3.141592653589793 3.141592653589793
0.0 0.0 0.1414051055908203 0.5901771187782288 0.1414051 0.5901771 3.285667 -0.5390023 0.0 0.0 0.0 180.8865 4.859061 2.967133 0.6106392 0.9571714 0.0 0.0 4.634997 3.506337513051946 1.703711 0.0 0.0
0.0 0.0 0.665172278881073 0.25834500789642334 -0.6651723 0.258345 3.2637975 -0.6272592 0.0 0.0 0.0 237.6897 4.119137 3.41827 0.8298511 1.377309 0.0 0.0 1.460833 0.5086766753525112 0.4612634 3.141592653589793 0.0
0.0 0.0 0.5326123237609863 0.5831369757652283 -0.5326123 -0.583137 3.6171331 -1.09361 0.0 0.0 0.0 195.0332 4.405786 3.921139 0.8899976 4.347564 0.0 -0.0 4.497852 6.195658891661694 1.574281 3.141592653589793 3.141592653589793
0.0 0.0 0.48378708958625793 0.32875359058380127 0.4837871 -0.3287536 3.555029 0.05847448 0.0 0.0 0.0 246.428 4.447387 3.755038 0.8443245 0.3450369 0.0 0.0 4.859426 4.130239202452252 1.348474 0.0 3.141592653589793
0.0 0.0 0.6139541268348694 0.34485501050949097 0.6139541 0.344855 3.6403782 0.1323501 0.0 0.0 0.0 200.955 4.274839 4.090978 0.95699 6.138496 0.0 0.0 0.6576779 4.044021286376413 1.291761 0.0 0.0
0.0 0.0 0.5626646280288696 0.11574260145425797 0.5626646 0.1157426 3.7383711 -0.3790506 0.0 0.0 0.0 176.57 4.78994 3.858862 0.80561805 3.457303 0.0 -0.0 4.38947 4.61029865579669 1.168185 0.0 0.0
0.0 0.0 0.07630045711994171 0.6852962970733643 0.07630046 -0.6852963 3.9293385 -0.2666386 0.0 0.0 0.0 204.1131 4.748037 4.292962 0.9041552 3.245267 0.0 -0.0 3.612647 5.209704990790236 1.153911 0.0 3.141592653589793
0.0 0.0 0.2526850998401642 0.08052971959114075 0.2526851 0.08052972 3.676461 -0.8272374 0.0 0.0 0.0 134.4275 4.46501 3.99683 0.89514464 3.687131 0.0 -0.0 0.2837021 2.579292003317505 0.2481068 0.0 0.0
0.0 0.0 0.3797178864479065 0.36948689818382263 0.3797179 -0.3694869 3.7940052 1.232888 0.0 0.0 0.0 163.7942 4.488935 4.231944 0.94275016 4.681608 0.0 -0.0 0.9499018 4.2356015037953725 1.357062 0.0 3.141592653589793
0.0 0.0 0.07645660638809204 0.248997300863266 -0.07645661 -0.2489973 3.4071016 -1.117886 0.0 0.0 0.0 246.3833 4.077335 3.757943 0.9216665 1.869557 0.0 3.141592653589793 2.052876 0.7005120425794757 0.8559685 3.141592653589793 3.141592653589793
0.0 0.0 0.022600220516324043 0.03198162093758583 -0.02260022 -0.03198162 3.6932592 -0.6754907 0.0 0.0 0.0 180.3806 4.941112 3.658972 0.7405159 4.370614 0.0 -0.0 4.994483 4.5884542877950025 2.24061 3.141592653589793 3.141592653589793
0.0 0.0 0.6927083134651184 0.33283519744873047 0.6927083 0.3328352 3.469406 0.4901694 0.0 0.0 0.0 236.8346 4.780496 3.343566 0.6994182 3.272638 0.0 -0.0 3.604229 0.8777012474256267 0.3224842 0.0 0.0
0.0 0.0 0.346121609210968 0.4087713062763214 0.3461216 -0.4087713 3.8485265 -0.7290311 0.0 0.0 0.0 197.0733 4.511293 4.332469 0.9603608 1.032011 0.0 0.0 2.026018 2.48912989283167 1.255629 0.0 3.141592653589793
0.0 0.0 0.46077480912208557 0.34989631175994873 0.4607748 0.3498963 3.7064083 -0.9007905 0.0 0.0 0.0 232.1999 4.513951 4.018418 0.8902219 5.883928 0.0 0.0 1.832734 4.095197111736752 1.257822 0.0 0.0
0.0 0.0 0.3766365945339203 0.5480018854141235 0.3766366 0.5480019 3.2176518 0.1570629 0.0 0.0 0.0 72.96541 3.916413 3.490513 0.8912525 6.005767 0.0 0.0 2.590113 3.108835136930111 0.9129328 0.0 0.0
0.0 0.0 0.7336758971214294 0.018028980121016502 0.7336759 -0.01802898 3.3433266 -0.02702207 0.0 0.0 0.0 214.4801 4.765366 3.122658 0.6552819 2.369107 0.0 3.141592653589793 1.270566 1.9548087413222461 1.785259 0.0 3.141592653589793
0.0 0.0 0.2989371120929718 0.675518810749054 0.2989371 0.6755188 3.62419 -0.91267 0.0 0.0 0.0 119.177 4.930953 3.534274 0.71675277 5.75464 0.0 0.0 0.1846472 3.941666053224232 1.737668 0.0 0.0
0.0 0.0 0.1913323998451233 0.44748321175575256 0.1913324 -0.4474832 3.8178947 -0.6522199 0.0 0.0 0.0 237.0706 4.929801 3.911914 0.7935237 4.381483 0.0 -0.0 4.275028 0.38401774101109964 1.693133 0.0 3.141592653589793
0.0 0.0 0.5604742169380188 0.294028103351593 -0.5604742 0.2940281 3.782152 -0.2586041 0.0 0.0 0.0 193.6052 4.898169 3.864325 0.78893256 5.302677 0.0 0.0 2.01028 0.5227149738729864 1.969989 3.141592653589793 0.0
0.0 0.0 0.7283902764320374 0.31828901171684265 -0.7283903 0.318289 3.7875261 1.150698 0.0 0.0 0.0 163.0224 4.759192 3.983605 0.83703387 1.625039 0.0 3.141592653589793 5.630948 5.1631899665316965 0.9988058 3.141592653589793 0.0
0.0 0.0 0.20521029829978943 0.07469172775745392 0.2052103 0.07469173 3.2326028 -1.024625 0.0 0.0 0.0 225.8064 4.899656 2.855023 0.58269864 6.143874 0.0 0.0 0.4583051 3.6694244006739396 2.260339 0.0 0.0
0.0 0.0 0.5090165138244629 0.6362621784210205 0.5090165 -0.6362622 3.7791831 -0.06884743 0.0 0.0 0.0 129.8412 4.655359 4.05203 0.87040126 2.402175 0.0 3.141592653589793 5.112401 3.8521431739154437 1.345393 0.0 3.141592653589793
0.0 0.0 0.5273004770278931 0.2809149920940399 0.5273005 0.280915 3.7584403 -0.171514 0.0 0.0 0.0 161.9942 4.819342 3.876734 0.8044115 0.123441 0.0 0.0 4.125016 5.283983047624112 2.99528 0.0 0.0
0.0 0.0 0.479341596364975 0.4070967137813568 -0.4793416 0.4070967 3.9798489 -0.2652631 0.0 0.0 0.0 144.4998 4.750001 4.401266 0.92658216 2.159489 0.0 3.141592653589793 5.77423 0.4092385183455036 1.447559 3.141592653589793 0.0
0.0 0.0 0.23113299906253815 0.5326179265975952 -0.231133 -0.5326179 3.5198627 1.006517 0.0 0.0 0.0 114.7934 4.279618 3.822394 0.8931624 1.312068 0.0 0.0 4.418135 1.2763236332236403 1.219067 3.141592653589793 3.141592653589793
0.0 0.0 0.01703839935362339 0.3332633078098297 0.0170384 -0.3332633 3.6903617 0.2249841 0.0 0.0 0.0 106.9438 4.777844 3.771633 0.7894006 5.461299 0.0 0.0 0.9058853 5.345437710939201 1.214477 0.0 3.141592653589793
0.0 0.0 0.5517191290855408 0.5521783232688904 0.5517191 -0.5521783 3.6325593 0.7411482 0.0 0.0 0.0 87.83989 4.45624 3.910561 0.8775472 5.590915 0.0 0.0 0.6025065 1.6528711356210835 1.988595 0.0 3.141592653589793
0.0 0.0 0.3783738911151886 0.04032649099826813 -0.3783739 0.04032649 3.685671 -0.2468091 0.0 0.0 0.0 169.6815 4.688197 3.831095 0.8171787 2.685147 0.0 3.141592653589793 5.451831 3.806154255419372 2.057231 3.141592653589793 0.0
0.0 0.0 0.3661291003227234 0.5994840264320374 -0.3661291 0.599484 4.0191264 0.5610029 0.0 0.0 0.0 205.5099 4.797122 4.444481 0.92648906 3.511648 0.0 -0.0 1.530811 1.487853268072925 1.828501 3.141592653589793 0.0
0.0 0.0 0.24894979596138 0.7448790073394775 -0.2489498 -0.744879 3.9902387 1.044236 0.0 0.0 0.0 162.0689 4.645152 4.522985 0.9737001 5.78918 0.0 0.0 1.118098 6.060642735449349 0.6740167 3.141592653589793 3.141592653589793
0.0 0.0 0.27967900037765503 0.43595269322395325 -0.279679 -0.4359527 3.437347 0.8003248 0.0 0.0 0.0 244.5097 4.091704 3.811219 0.93145037 3.672203 0.0 -0.0 1.902461 2.1519215812429167 2.514233 3.141592653589793 3.141592653589793
0.0 0.0 0.15112650394439697 0.47129368782043457 -0.1511265 -0.4712937 3.8737452 -0.466288 0.0 0.0 0.0 204.9024 4.879384 4.064739 0.8330435 5.526654 0.0 0.0 1.991452 5.472577731705954 2.27897 3.141592653589793 3.141592653589793
0.0 0.0 0.09313544631004333 0.2929931879043579 0.09313545 0.2929932 3.4696968 0.1665488 0.0 0.0 0.0 177.0413 4.267498 3.725816 0.87306803 2.138774 0.0 3.141592653589793 3.427704 4.3441325045848345 1.348376 0.0 0.0
0.0 0.0 0.31485891342163086 0.6034024953842163 -0.3148589 0.6034025 3.2895148 -0.06972627 0.0 0.0 0.0 180.81 4.128113 3.464105 0.8391498 4.460298 0.0 -0.0 4.293518 0.13478006981625157 2.323283 3.141592653589793 0.0
0.0 0.0 0.43158841133117676 0.4462907016277313 0.4315884 0.4462907 3.492336 0.572394 0.0 0.0 0.0 212.0786 4.562586 3.538603 0.7755696 1.269956 0.0 0.0 3.850194 1.8261958766119548 0.7729999 0.0 0.0
0.0 0.0 0.5654203295707703 0.5179144144058228 -0.5654203 0.5179144 4.0252066 -0.6820102 0.0 0.0 0.0 175.2413 4.700369 4.54862 0.96771556 0.9847902 0.0 0.0 2.9776 5.28364729374762 1.360846 3.141592653589793 0.0
0.0 0.0 0.33575960993766785 0.2118874043226242 -0.3357596 0.2118874 4.1687956 0.9124067 0.0 0.0 0.0 247.6258 4.930816 4.651448 0.9433424 4.79566 0.0 0.0 3.385271 4.251938873323006 0.9008231 3.141592653589793 0.0
0.0 0.0 0.700078010559082 0.15643459558486938 -0.700078 -0.1564346 3.414297 -0.8235859 0.0 0.0 0.0 238.5587 4.563416 3.385729 0.74192864 5.829913 0.0 0.0 4.081732 1.0856751276807302 0.9487346 3.141592653589793 3.141592653589793
0.0 0.0 0.19442079961299896 0.6736739277839661 -0.1944208 0.6736739 3.3884938 0.05550194 0.0 0.0 0.0 54.59153 4.335326 3.502592 0.8079189 0.3669191 0.0 0.0 1.657856 1.645039161645542 1.495926 3.141592653589793 0.0
0.0 0.0 0.12042400240898132 0.15173380076885223 0.120424 -0.1517338 3.851582 0.1458173 0.0 0.0 0.0 226.0823 4.726039 4.145394 0.87713915 3.377309 0.0 -0.0 0.09603411 3.3509169598911797 1.557181 0.0 3.141592653589793
0.0 0.0 0.15164980292320251 0.2007995992898941 0.1516498 -0.2007996 3.4606802 0.8589755 0.0 0.0 0.0 153.8944 4.11628 3.840031 0.9328886 5.883474 0.0 0.0 0.06607679 4.692706550508007 1.83146 0.0 3.141592653589793
0.0 0.0 0.036186158657073975 0.09017357975244522 -0.03618616 0.09017358 3.7903743 -0.2733051 0.0 0.0 0.0 245.3883 4.967581 3.829115 0.77082086 1.513298 0.0 0.0 1.678267 6.160294632609435 2.137987 3.141592653589793 0.0
0.0 0.0 0.4905768930912018 0.6870326995849609 -0.4905769 -0.6870327 3.735606 1.233546 0.0 0.0 0.0 147.6677 4.82013 3.830191 0.79462403 1.326674 0.0 0.0 3.83955 5.752298406623737 2.15345 3.141592653589793 3.141592653589793
0.0 0.0 0.40878909826278687 0.6100788116455078 0.4087891 -0.6100788 3.4468408 0.5350823 0.0 0.0 0.0 135.1203 4.055206 3.866259 0.9534064 2.180624 0.0 3.141592653589793 2.999206 1.151235160759967 2.722138 0.0 3.141592653589793
0.0 0.0 0.3156718909740448 0.34910181164741516 0.3156719 0.3491018 3.712497 0.8434916 0.0 0.0 0.0 146.5128 4.288903 4.240341 0.98867726 1.943527 0.0 3.141592653589793 4.938295 4.750924858970535 1.437903 0.0 0.0
0.0 0.0 0.6840698719024658 0.5856946110725403 0.6840699 -0.5856946 3.3764412 -1.135075 0.0 0.0 0.0 147.9761 4.229638 3.561784 0.8421014 0.8324367 0.0 0.0 4.392878 0.36062936429232906 1.287732 0.0 3.141592653589793
0.0 0.0 0.27009978890419006 0.35003191232681274 -0.2700998 0.3500319 3.198865 1.016182 0.0 0.0 0.0 135.2122 4.976965 2.759829 0.5545205 4.927639 0.0 0.0 3.522223 3.292197665629061 2.53219 3.141592653589793 0.0
0.0 0.0 0.4383932054042816 0.1597422957420349 -0.4383932 0.1597423 3.96969 1.065964 0.0 0.0 0.0 217.9613 4.583665 4.536434 0.98969585 4.779947 0.0 0.0 5.795327 2.8760179701568234 0.7466914 3.141592653589793 0.0
0.0 0.0 0.18123559653759003 0.45318540930747986 0.1812356 0.4531854 3.812573 0.005175614 0.0 0.0 0.0 205.5645 4.390352 4.368673 0.9950622 3.328564 0.0 -0.0 2.584727 0.6027630017459913 2.250834 0.0 0.0
0.0 0.0 0.33804258704185486 0.23199589550495148 -0.3380426 -0.2319959 3.4078436 0.2508564 0.0 0.0 0.0 167.975 4.763962 3.24047 0.68020487 1.741416 0.0 3.141592653589793 4.754643 2.482240862574038 0.4425662 3.141592653589793 3.141592653589793
0.0 0.0 0.4859220087528229 0.3818720877170563 -0.485922 0.3818721 3.26491 -0.2692142 0.0 0.0 0.0 202.1548 3.857522 3.646821 0.9453792 4.426048 0.0 -0.0 2.552541 5.061042803172455 1.602048 3.141592653589793 0.0
0.0 0.0 0.7066100835800171 0.03680996969342232 0.7066101 -0.03680997 3.890802 0.04635778 0.0 0.0 0.0 158.4431 4.920904 4.06662 0.8263969 1.500083 0.0 0.0 6.1146 2.185353824705892 0.4336525 0.0 3.141592653589793
0.0 0.0 0.5288615226745605 0.2503404915332794 -0.5288615 -0.2503405 3.5746818 -0.901028 0.0 0.0 0.0 213.2412 4.655505 3.63289 0.7803428 0.005173267 0.0 0.0 4.697368 0.9158098720043952 1.311536 3.141592653589793 3.141592653589793
0.0 0.0 0.5268033742904663 0.503128170967102 0.5268034 0.5031282 3.527031 0.4358501 0.0 0.0 0.0 209.3139 4.936108 3.350322 0.6787376 3.25001 0.0 -0.0 1.187652 1.9476154383127167 1.964324 0.0 0.0
0.0 0.0 0.3240129053592682 0.5536373853683472 -0.3240129 -0.5536374 3.5575602 -0.006119409 0.0 0.0 0.0 193.0106 4.10543 4.0678 0.99083406 3.092006 0.0 3.141592653589793 5.169452 3.8189098963747554 1.279595 3.141592653589793 3.141592653589793
0.0 0.0 0.10538789629936218 0.6972988843917847 0.1053879 -0.6972989 3.2218778 -1.012705 0.0 0.0 0.0 240.7886 4.434205 3.108424 0.7010104 4.622216 0.0 -0.0 5.331002 6.081567015680918 1.411215 0.0 3.141592653589793
0.0 0.0 0.5217331051826477 0.6425201296806335 0.5217331 -0.6425201 3.7866313 0.3385151 0.0 0.0 0.0 178.2567 4.798234 3.950535 0.82333106 4.339961 0.0 -0.0 0.4623108 0.46571738896899006 2.136994 0.0 3.141592653589793
0.0 0.0 0.012553299777209759 0.275677889585495 0.0125533 -0.2756779 3.4138525 0.1892101 0.0 0.0 0.0 115.8893 4.859629 3.192309 0.6569038 5.387291 0.0 0.0 1.384341 4.077473178313888 1.832225 0.0 3.141592653589793
0.0 0.0 0.6416835784912109 0.5499892234802246 -0.6416836 -0.5499892 3.323119 -0.8613712 0.0 0.0 0.0 166.2634 3.887867 3.748188 0.9640731 4.041182 0.0 -0.0 4.042057 4.917473766105907 1.991642 3.141592653589793 3.141592653589793
0.0 0.0 0.3163982927799225 0.2945348918437958 0.3163983 0.2945349 3.396174 -0.7238793 0.0 0.0 0.0 158.9564 4.876214 3.15078 0.6461529 2.763429 0.0 3.141592653589793 5.61604 5.078733654209721 0.5597823 0.0 0.0
0.0 0.0 0.19820299744606018 0.08780185878276825 0.198203 -0.08780186 3.3559306 0.07504711 0.0 0.0 0.0 79.89523 4.764369 3.145914 0.66030025 0.2193721 0.0 0.0 0.5982136 1.9589038260427358 1.020916 0.0 3.141592653589793
0.0 0.0 0.35402458906173706 0.5542032718658447 -0.3540246 -0.5542033 3.391312 -1.103672 0.0 0.0 0.0 170.2617 4.31731 3.522345 0.8158657 1.981291 0.0 3.141592653589793 6.107756 6.143899345520261 2.230739 3.141592653589793 3.141592653589793
0.0 0.0 0.46859049797058105 0.2627832889556885 0.4685905 -0.2627833 4.053536 -0.2242951 0.0 0.0 0.0 141.0144 4.95217 4.38137 0.88473743 2.040133 0.0 3.141592653589793 5.970968 1.9053194687163426 0.4808967 0.0 3.141592653589793
0.0 0.0 0.46733590960502625 0.6045827269554138 -0.4673359 0.6045827 3.4678388 -0.4188216 0.0 0.0 0.0 170.5459 4.603331 3.461128 0.7518747 3.573571 0.0 -0.0 1.247847 4.0556716995211985 0.9337184 3.141592653589793 0.0
0.0 0.0 0.727884829044342 0.09265285730361938 -0.7278848 -0.09265286 3.4351346 -0.7411085 0.0 0.0 0.0 244.0049 4.798551 3.268667 0.6811779 1.260365 0.0 0.0 2.139368 5.465937984701313 1.825645 3.141592653589793 3.141592653589793
0.0 0.0 0.36896270513534546 0.7296128869056702 0.3689627 0.7296129 4.1643705 0.6297913 0.0 0.0 0.0 148.9898 4.98134 4.595215 0.9224857 0.3054319 0.0 0.0 1.410984 1.7090043344520467 1.833146 0.0 0.0
0.0 0.0 0.23017220199108124 0.5101416707038879 0.2301722 -0.5101417 3.5375473 0.2289544 0.0 0.0 0.0 227.5193 4.446956 3.719172 0.8363411 0.04291181 0.0 0.0 0.2075119 3.8568643503400466 1.693175 0.0 3.141592653589793
0.0 0.0 0.41110658645629883 0.20458239316940308 0.4111066 -0.2045824 3.213973 0.108875 0.0 0.0 0.0 204.3883 4.183156 3.268224 0.7812819 0.3223683 0.0 0.0 5.156079 1.9198804295316307 1.847098 0.0 3.141592653589793
